用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
鲔鱼丶丶,保密,帅！,,1级评论,6,28,2024-01-28 14:34:17
石斛向西,保密,少年英雄，最支持的一集,,1级评论,6,34,2024-01-31 15:20:07
苏联球,女,笑点解析：合肥射箭精英,,1级评论,6,27,2024-02-22 16:46:04
NeekoOfficial,女,致敬传奇阿拉什,苏联球,2级评论,6,1,2024-02-22 18:21:04
厄拉科斯的劳伦斯,保密,致敬神箭手李广,,1级评论,6,27,2024-02-15 16:37:21
Moreji,男,还是天堂的丘比特拿的是复合弓，太潮辣,,1级评论,6,27,2024-02-11 08:31:30
前面码头整点薯条,保密,大义凛然的楷模，致敬英雄,,1级评论,6,23,2024-04-17 00:38:12
前面码头整点薯条,保密,回复 @飛飛兔阿妹 :面对无良媒体不卑不亢，昂首挺胸，是我们学习的好榜样,前面码头整点薯条,2级评论,6,8,2024-04-21 16:06:18
前面码头整点薯条,保密,回复 @放逐剑客Exile :蛙蛙被怼了之后就不敢回了，直接破防拉黑,前面码头整点薯条,2级评论,6,7,2024-04-24 02:14:46
Mico已经在学了,保密,视频拍别人脸发网上经过别人同意了吗？,,1级评论,6,22,2025-01-22 15:21:03
小弟不吃南瓜,保密,这些马赛克基本上就是糊弄审核[辣眼睛],Mico已经在学了,2级评论,3,0,2025-02-18 00:28:33
樱桃小嘴zxz,女,“垃圾自有天收”所以哈基米被小哥正义击毙了[星星眼],,1级评论,6,22,2024-12-07 23:25:49
安乐的煙言,保密,希望我的小区也能有这么一位，我的虎皮鹦鹉在和我出去散步的时候被哈基米扑杀了，杀了之后也不吃，尸体在附近的灌木里找到了。[保卫萝卜_哭哭],,1级评论,6,22,2024-04-15 10:08:26
KevinDeBuryne17,保密,这个韦鲁斯玩的比污渍强[笑哭],,1级评论,5,25,2024-02-18 11:25:40
吃哈密瓜不吐芒果皮,男,看完之后很气愤，拍摄视频的人居然没有被网暴[大哭],,1级评论,6,21,2024-04-23 00:16:13
吃哈密瓜不吐芒果皮,男,回复 @飛飛兔阿妹 :好啊，流浪猫破坏生态、虐杀动物、抓咬人群、传播疾病的后果你们来承担，承担不了还不让别人解决，byd就长了张嘴，每年多少鸟类鱼类被流浪猫虐杀没见你们管，也就少部分公益组织在尽力做绝育搞收养。最可恶的是有些圣母投喂流浪猫导致一窝接一窝地生，给别人添麻烦的同时还打着“好心”的旗号满足自我成就的私欲。还是我开头那句话，圣母承担不了后果，就别怪别人用复合弓解决问题，大家各有各的处理方式，看不惯就闭嘴。,吃哈密瓜不吐芒果皮,2级评论,6,25,2024-04-23 11:53:49
Antinue,保密,回復 @飛飛兔阿妹 :很難想像妳是人類,吃哈密瓜不吐芒果皮,2级评论,6,6,2024-04-24 05:10:02
爱嫖之人,保密,看你的评论比点赞高就知道你是什么飞屋了,,1级评论,5,21,2024-02-19 18:16:32
小彩旗酱,保密,兄弟你怎么评论比赞多啊,爱嫖之人,2级评论,6,1,2024-02-20 23:18:30
网友牛顺涵,男,笑点解析:射击精英,,1级评论,6,24,2024-03-19 04:31:54
决明子与相思豆,保密,你才是垃圾，人家是为民除害怎么了？你想把牲口当人看吗？,,1级评论,6,20,2025-02-17 11:44:14
孙笑川258棍母,保密,"疾病：😐
战争：😐
饥荒：😐
贫穷：😐
剥削：😐
普通动物被欺负：😐
不喜欢的动物被欺负：😁👏🏻👏🏻👏🏻
可爱的动物被欺负😨
流浪猫被欺负😡😡😡👊🏻👊🏻
可爱的动物欺负其他动物😁👍👍👍",,1级评论,5,20,2025-01-15 11:08:52
法兰克福大虎鲸,男,不如对乙酰氨基酚哈基米快乐粉,,1级评论,5,20,2024-04-01 18:25:31
唯唯诺诺老师,保密,懂了 下次箭头上涂点感冒药,法兰克福大虎鲸,2级评论,6,0,2024-04-01 19:49:20
巴西著名特产之一牛排,保密,救了这么多鸟不是英雄吗？,,1级评论,5,19,2025-04-09 20:45:47
飞怀机_,女,起因是人家外公被猫叠攻击了，人家只是爱亲人有什么错，反倒是你们这群人，一天天在网上叫，伤人了就跟你没关系了，遇见攻击人的流浪猫就应该射死,,1级评论,5,19,2024-12-16 14:48:43
閃光の林有为,保密,笑点解析：合肥射箭精英邀请赛,,1级评论,5,19,2024-02-26 20:19:59
银灰Official,男,找到传奇猎手了肯定要发个视频,閃光の林有为,2级评论,6,3,2024-02-29 16:18:28
MotherboardBBQ,保密,这才是复合弓的正确用法,,1级评论,6,22,2024-04-18 10:52:21
蹄垫Official,保密,打死入侵中国领土的人的军人是人民英雄，那为什么射杀入侵城市的野兽的人被你说成是垃圾？,,1级评论,6,22,2024-02-05 02:08:24
扇喜-アオイ,保密,bro以为自己发这个视频会让所有人爱猫🤣👉👉,,1级评论,5,18,2025-03-16 13:27:41
雪尅,保密,不过弓这东西在公共场合太危险了,扇喜-アオイ,2级评论,5,1,2025-03-20 12:11:59
DATADELETLON,男,我来之前以为这人被骂的很惨，然后这世上还是好人多啊。,,1级评论,5,18,2025-01-29 12:43:20
TKCHM,保密,好事，但是方法不对，弓箭太危险,,1级评论,5,21,2024-03-21 20:15:09
皆無桑,保密,因为养猫的弃养导致野猫死在野外，那责任也是在养猫的身上，每一个弃养者都应该感到愧疚,,1级评论,6,17,2024-03-04 16:41:19
夏志13,保密,少年英雄,,1级评论,6,23,2024-01-29 17:25:55
儒鼠儒鼠无食我黍,保密,看了你的视频，我刚把一只生了崽的母猫和一窝小猫从我车库丢出去了，记住，那窝小猫是因你而死的,,1级评论,5,20,2024-05-08 22:28:31
模仿者红叶,男,啊？弄死了没？最好痛快一点减少猫咪痛苦，活着繁殖的话可能会给别人添麻烦[口罩]或者扔野外,儒鼠儒鼠无食我黍,2级评论,5,2,2024-05-09 13:45:24
要死了-不要啊,保密,你不用给他们先洗个开水澡再扔去湿地公园真是太过分了[吃瓜],儒鼠儒鼠无食我黍,2级评论,5,1,2024-05-12 06:49:09
请求二分之一块二向箔,男,"法律分析：1、公民捕杀流浪狗猫是合法的，有法律依据，因为这是公共安全隐患，如果帽子负责，就由帽子出面捕捉收容，在一定期限内无人领养则人道毁灭之。这是世界上多数国家的通行做法。2、流浪狗猫不是公共财产也不是私有财产，从维护公共安全的角度出发，捕杀流浪狗有其必要性，只要手段正当，不以贩卖盈利为目的，是在法律许可的范围之内的，不用负法律责任。 法律依据：《中华人民共和国家犬管理条例》 第四条 凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任。
《中华人民共和国传染病防治法实施办法》（1991年10月4日国务院批准，1991年12月6日卫生部令第17号）第二十九条：狂犬病的防治管理工作按照下列规定分工负责：（一）公安部门负责县以上城市养犬的审批与违章养犬的处理，捕杀狂犬、野犬。...（三）乡（镇）政府负责辖区内养犬的管理，捕杀狂犬、野犬。...

《卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的通知》第五条：凡未经免疫，无标（记）牌的犬，一律视为野犬，公安人员、民兵及广大群众均有权捕杀。在城市，由公安部门负责，畜牧兽医、卫生等部门积极配合捕杀狂犬、野犬；在农村，由乡、镇人民政府负责组织力量捕杀狂犬、野犬。
如果只是捕杀野犬，而且没有虐杀，那就是合法合规的，如果这个up主有异议，就请通过全国人大提出建议修改法律，或者直接起诉物业，而不是在网络上断章取义，煽动情绪搞对立[doge]
1我国现行法律上并没有规定杀害野猫违法，法无禁止即自由，如果不存在虐杀，即使道德层面，也没有什么不道德的
2如果野猫抓伤小朋友，谁来负责？
3但是，如果行为人将他人饲养的宠物当成流浪猫杀死的，一般需要承担民事赔偿责任。[笑哭]",,1级评论,6,20,2024-01-28 13:13:23
我是yz的小号,男,我是个玩复合弓的，但是我也是爱猫人士，对于这件事情，我认为不应该虐杀流浪猫，应该让专业的人去处理，我支持领养，绝育，捕杀三件套，而不是去用开水，电磁炉，塑料袋，木棍，扫把，板砖，弩，石头等东西去虐猫[辣眼睛],,1级评论,4,9,2024-07-11 09:08:30
bili_352981939,保密,回复 @我是yz的小号 :[给心心]我家从前几辈开始杀老鼠的办法都是用开水烫死,我是yz的小号,2级评论,5,3,2024-07-30 00:39:21
青天牢大爷,保密,一箭射死就是虐[星星眼],我是yz的小号,2级评论,4,3,2024-07-14 05:34:55
幽默牢丑冷门信仰玩家,男,看看我养的猫多好，到底是为什么只能天天去投喂而不领养好难猜啊，是没钱还是怕猫在你家拉屎呢？还是你压根不愿意付每天一份的猫粮钱只愿意偶尔带包猫粮去为一下满足自己的英雄心态？,,1级评论,5,16,2025-03-25 19:18:56
不再想买战地的人,男,跟白左那帮支持接收难民但是又不想领回家的一样，最后导致大街上全是流浪汉，咱这一堆支持接收流浪猫但又不领养的，然后大街上全是流浪猫,幽默牢丑冷门信仰玩家,2级评论,6,3,2025-03-26 16:13:30
取水之人,保密,京✌您吉祥[星星眼],幽默牢丑冷门信仰玩家,2级评论,5,1,2025-03-27 01:08:00
晴天帮我吹一下,保密,我们需要更多的弓箭手[支持],,1级评论,4,16,2024-04-14 04:15:24
bili_310609432,保密,“合肥射箭精英”,,1级评论,5,16,2024-04-06 04:00:14
印幻,保密,一代天骄，深圳艾希，只识弯弓射贱猫,,1级评论,5,16,2024-02-11 10:06:21
SamHyacinth,男,"你是玩爽了，然而要负责的却是整个玩弓箭的群体😓
也甭说什么个人行为，人就是会联想的生物，就像早个二十年看到摩托就下意识想到飞车抢劫，早个几年看到boy衣服就会想到扬肠而去
少来沾边吧，求求高抬贵手给弓圈留条活路😓😓😓",,1级评论,6,42,2024-03-13 03:27:35
20070301cyh,女,这边建议看看原视频，这人射猫是因为家里的长辈被猫抓了，而且后面有出示狂犬病疫苗注射证明。前因后果都搞不明白，就别发视频引战了。真以为拿着摄像机怼着人家自己就有理吗？,SamHyacinth,2级评论,5,45,2024-10-15 15:57:11
南离珏,保密,玩个弓就得算弓圈了 那他们撸个管是不是还有管圈,SamHyacinth,2级评论,5,17,2025-02-27 11:05:46
CCCP林队长,男,原来是好人变年轻了[打call],,1级评论,6,15,2025-04-14 12:24:50
伯邑考肉片,男,流浪猫不杀留着过年啊。,,1级评论,6,15,2024-05-12 11:56:37
bili_326788315,保密,文质彬彬一脸正气,,1级评论,6,15,2024-03-26 01:53:54
津市机管局唐泽主任,保密,致敬传奇国服第一射手,,1级评论,5,15,2024-03-21 18:10:36
如何7878,保密,与其可怜动物，不如可怜人，去贫困县散发你的善心，网友没一个会说你的不对。,,1级评论,5,14,2025-04-11 18:51:31
20世纪战地记者,保密,你拍别人经过别人同意了吗？还骂别人再说了，那是流浪猫又不是保护动物你有什么素质？我看你才是垃圾,,1级评论,5,14,2025-02-04 20:58:47
橘子味汽水x16,保密,up什么成分不言而喻。杀它猫叠了[吃瓜][吃瓜][吃瓜],,1级评论,3,14,2025-01-04 00:56:42
请叫我的全名者行孙_,保密,他做错啥了？流浪猫怎么来的？怼脸拍视频还有理了？没素质,,1级评论,6,14,2024-10-30 22:17:37
伊露西娅,保密,这叫为民除害,,1级评论,6,14,2024-07-21 10:10:07
瓦伦大壬,男,抱歉不小心点到回复了,伊露西娅,2级评论,4,0,2024-07-22 22:24:17
酸胳膊,保密,真的垃圾，难道不是这种UP主吗？,,1级评论,5,14,2024-06-19 01:03:23
饭岗丸龙,保密,希望这个人箭法好点，路人安全，猫上路也安稳,,1级评论,6,17,2024-03-26 01:32:25
程颐_北宋五子,男,有人因为猫被猴子欺负而联想到山里的姑娘，那换算一下，这又何尝不是古代那种因家人被野兽侵害而前去报仇的英雄呢？,,1级评论,5,16,2024-04-11 13:20:03
奧萝拉,保密,我也有把弓，还真想这么玩玩,,1级评论,5,16,2024-02-04 16:53:42
奧萝拉,保密,回复 @fantastic史莱姆 : 你非要把自己代入猫这种初生那我也没什么好说的,奧萝拉,2级评论,5,7,2024-02-19 19:59:00
奧萝拉,保密,回复 @表里如一的词酱 :爱猫爱魔怔了是这样的,奧萝拉,2级评论,5,5,2024-02-23 11:09:37
爬爬行行,保密,鳥類的英雄[打call]必須支持[给心心],,1级评论,4,16,2024-02-03 16:04:07
兔砸糕,女,他说是他干的样子真的好帅[星星眼],,1级评论,6,13,2024-12-19 21:54:04
公主一突xg,保密,支持神箭游侠🥳🥳🥳,,1级评论,3,13,2024-12-07 12:10:09
云边有个小牢大,保密,练弓不射流浪猫，还诅咒真正出手的人，你也配叫精英？你就是根英精,,1级评论,4,13,2024-11-15 10:05:28
真素冯冯又敬敬啊,保密,好帅的小伙，支持,,1级评论,6,13,2024-04-06 03:44:56
下次-一定2233,保密,"疾病：😐
战争：😐
饥荒：😐
贫穷：😐
剥削：😐
普通动物被欺负：😐
不喜欢的动物被欺负：😁👏🏻👏🏻👏🏻
可爱的动物被欺负😨
流浪猫被欺负😡😡😡👊🏻👊🏻",,1级评论,6,16,2024-02-23 20:03:10
玩了x年死门凯,保密,这是我家猫，从来不抓人，在家里每天吃好吃的，冷了有暖气，热了有空调[吃瓜]为什么没人杀他？好难猜呀，某些人一边喊着不能虐待动物，一边遗弃着动物，真要觉得动物可怜，那就去领养啊，然后我也劝一下一些想养动物的人，动物也是一条生命，在养之前先想好是否能尽这个责任，很多流浪猫都是一些不负责任的人，遗弃的既破坏了城市生态体系，也伤害了无数小生命,,1级评论,2,18,2025-03-17 14:58:44
我技校配不上她大学_,男,说得好兄弟 喜欢就养在家里 而不是有些人一时兴起养了又弃的cs行为 还有些打着爱心的名义喂流浪猫也是恶心 其实就是嫌养家里麻烦,玩了x年死门凯,2级评论,6,4,2025-03-23 09:42:26
寂_罪,男,上回我去摸家里的宠物猫，我刚把手伸过去它就亮爪子，也不知道它受了什么刺激，我上去就是一巴掌，把它关阳台一天，除了吃饭的时候根本不管，按照有些人的说法我这也是虐猫了[辣眼睛]，懒得喷,玩了x年死门凯,2级评论,5,0,2025-03-27 14:03:18
Terracraft_JUN,女,哈基米跑步的速度是光的7倍，他只是想似了，所以才不躲的[微笑],,1级评论,4,18,2024-02-11 11:19:28
这是我的新家吗,保密,胖宝宝胖宝宝胖宝宝，哈基米哈基米哈基米，好胖，好可爱胖宝宝胖宝宝胖宝宝，哈基米哈基米哈基米，好胖，好可爱胖宝宝胖宝宝胖宝宝，哈基米哈基米哈基米，好胖，好可爱胖宝宝胖宝宝胖宝宝，哈基米哈基米哈基米，好胖，好可爱,,1级评论,6,15,2024-03-19 08:54:45
小弟不吃南瓜,保密,？已报警,这是我的新家吗,2级评论,3,0,2025-02-18 00:33:50
Nietchilliam,男,破案,,1级评论,5,14,2024-03-26 00:44:36
孔圣人official,保密,英雄，没有虐猫，一击毙命，合理保护生态[点赞][奋斗],,1级评论,5,12,2025-01-14 04:14:39
豆黄汗流-JPG,保密,都跟你说了，悠米对线打不过韦鲁斯,,1级评论,5,12,2024-12-27 17:16:15
丛国玉,保密,你断章取义不也算垃圾🤣,,1级评论,6,12,2024-12-16 18:07:17
比安卡阿伯克龙比,保密,笑點解析：合肥射箭精英邀請賽,,1级评论,6,12,2024-04-22 22:25:46
账号已注销,保密,怎么，玩个弓箭聚成一团了就打算把小团体里的尊卑秩序扣给所有人？谁说玩弓箭的都要被你们这个什么协会管了？,,1级评论,0,12,2024-04-04 16:25:10
云云疯狂,保密,有意思的是同样破坏生态，老鼠蟑螂就没那么多讨论，还TNR直接扑杀就完事了[大笑]猫就不一样咯破坏环境又怎么样，我们小王子小仙女会心痛捏,,1级评论,5,12,2024-04-04 04:30:52
