用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
咕噜咕噜-啪叽,保密,我在澳洲，这边真的一只猫都见不着[笑哭][笑哭]养狗的人多，满大街全是鸟，这里的鸟还会跳到户外餐桌上吃饭[doge]这里的生态真的不错，随处可见各种爬行类动物[妙啊],,1级评论,5,144,2023-12-13 16:12:41
-纯白铃兰,保密,想起来一个太太吐槽过的澳洲笑话：你把狗丢出来，邻居会报警；你把老公丢出来，邻居会拍手叫好。,咕噜咕噜-啪叽,2级评论,4,46,2024-01-03 12:27:11
一个倔强的六级号,保密,"第一，任何出于本能的善意和同情心都不应该被攻击。那种看到有人喂猫就恨不得冲上去拳打脚踢的人，大概率不是真的关心流浪猫和环境，要么就是用大道理包装自己对流浪猫的憎恶，要么就是特别想让自己显得理性客观，和那些被同情心支配的人不一样。

第二，好心办坏事，办的也是坏事。善意不应该被攻击，但是造成了恶果也应该被制止。如果你真的关心流浪猫，看到这样的人你应该告诉他流浪猫对于城市的危害，告诉他让他领养回去，或者是做绝育。

第三，已经知道了自己的行为不妥，但是出于廉价的自我感动和情绪价值继续选择喂猫的伪善之人，我希望你知道为什么那么多人恨流浪猫。我们学校表白墙上不止一次因为猫吵起来。有很多女生喜欢在宿舍楼下喂猫，久而久之聚集了一大窝，又生了七八只小崽子，总共有十几只猫。到了春天这些猫就呜呜的叫，睡眠浅的学生根本睡不着。最后有一天这些猫全部都消失了。我不想去猜这是谁干的，这些猫到底去了哪里，但我希望你们知道这是因为你们的伪善，这些什么都不懂的猫才会聚集才会扰民，也才会有这么多人恨流浪猫。",,1级评论,6,162,2022-05-27 21:49:25
千万别口嗨,保密,说的很对，人有同情心很正常，咱们真正应该做的是完善法规,一个倔强的六级号,2级评论,4,13,2022-05-27 22:45:39
土田土埋,男,关键现在很多人都是这样想的“猫猫这么可爱我就是要喂猫猫🤤，残害别的动物？那些动物又不亲近我，我管他们死活[翻白眼]扰民？扰不到我无所谓[翻白眼]我可真是个“善良”的人啊[羞羞]带回家和绝育？你帮我出钱啊[翻白眼]我只要投喂流浪猫的这份“善良”就好了[给心心]”,一个倔强的六级号,2级评论,5,46,2022-06-13 08:10:19
ACM-Soloist,保密,流浪猫给老子死!养了好久养出感情的一对鹦鹉给我咬死了，还真的是就为咬死，又不吃。不得不说猫的行动力真的很强，这个笼子是吊在半空的离地面1米5多，竟然能跳进来[辣眼睛][辣眼睛],,1级评论,6,39,2024-06-02 08:13:48
哈呀哈呀哈基米,保密,说实话，流浪猫的存在本就不合理，本就错误,ACM-Soloist,2级评论,4,8,2024-06-03 11:33:11
I壬琴IづwとI,男,流浪猫就是这么贱，想办法抓住给鹦鹉报仇吧,ACM-Soloist,2级评论,6,7,2024-06-05 01:16:11
虚空逐星者,男,楼长家有9只猫和12条狗，进来喷的建议看看自己有没有楼长有爱心嗷,,1级评论,6,1003,2021-09-02 17:00:02
恺利彡,男,养爬虫心理变态，养猫狗有爱心，楼长是啥[doge][doge][doge][doge][doge][doge][doge],虚空逐星者,2级评论,5,175,2021-09-03 19:23:09
虚空逐星者,男,回复 @恺利彡 :楼长是冷血杀人狂[doge],虚空逐星者,2级评论,6,99,2021-09-03 19:32:35
清泽菌,女,我家绑架回来三只，现在家里五只猫为了生活质量实在没法再多了。因为确实下不了手杀，我只能把小区里我能抓到的猫都拉去绝了……全自费。我们小区是机关单位宿舍，大妈都挺好说话的我做过科普之后就不再投喂了。之前春天闹猫声音此起彼伏现在基本没有了！,,1级评论,6,126,2021-09-08 16:29:40
账号已注销,保密,这种才是真正的爱猫人士,清泽菌,2级评论,0,12,2021-09-08 18:20:36
更衣瑠璃,保密,美国野生动物可比中国多了，郊狼美洲獾短尾猫包括浣熊，哪个不能捕鼠了？,清泽菌,2级评论,6,8,2022-03-31 00:55:48
黑猫家的公猫,保密,原来如此，受教了。我喜欢猫，经常投喂流浪猫，以前从没在这个角度想过。现在看到up的分析，觉得有道理。我打算把小区的那只流浪猫抱回家。我是不是要先去买个猫砂盆？,,1级评论,6,575,2021-09-12 19:28:22
NorthernFlattern,保密,正道的光[OK]但同时也要注意安全啊，有的猫脾气太暴，记得先打疫苗除虫,黑猫家的公猫,2级评论,6,126,2021-09-12 20:40:54
AlanStarL,男,支持，有能力就让猫猫别再流浪,黑猫家的公猫,2级评论,6,60,2021-09-12 21:43:52
旱地行舟灭罗马,保密,这就是那些爱心人士的面目,,1级评论,2,44,2024-04-20 16:31:14
瑞可六芒星,女,"这儿笑死了，他以为自己能做法下降头是吧
什么巫蛊之祸？",旱地行舟灭罗马,2级评论,5,21,2024-04-22 09:52:21
花林258,男,把猫看的比人都重😅,旱地行舟灭罗马,2级评论,6,17,2024-04-22 12:00:01
给我一片白桦树皮,保密,坐标帝都某大学，把学校里全部的流浪猫全TNR了，就已经是学校社团所能做的极限了。至于校外的猫，实在是鞭长莫及了。,,1级评论,5,560,2021-09-01 21:24:20
长安米贵白居易,保密,我们学校自从有了流浪猫救助社团，流浪猫越来越多了[微笑],给我一片白桦树皮,2级评论,6,47,2022-05-30 16:32:19
若成无愧,男,北大是吗，听同学介绍过，北大猫盟很强,给我一片白桦树皮,2级评论,6,45,2021-09-02 01:29:30
M桑今天没睡醒,女,我就在评论区里说了一下我师姐的鸟被流浪猫咬死了，埋到后山坟也被流浪猫刨了，立马就有人私信对线了，不是现在受害者都不能说话了是吗？而且我们也没对那个流浪猫干什么啊，只能自认倒霉，爱猫人士是非要我们找到那只猫原谅它最好再喂喂它是吧？[疑惑]有能力肯花钱就出来救助出来绝育，而不是说服别人跟你们一样无条件的认同流浪猫的存在，这个世界上不单只只有猫这一个物种，整这些有的没的只会让别人更加讨厌,,1级评论,6,2866,2021-09-01 19:30:51
tomlamrem,保密,我就被一个叫新自然感知者的对线了，说自己抑郁症是猫治好的，给我扣极端爬行爱好者的帽子，还威胁我要发虐爬视频[抠鼻][抠鼻][抠鼻][抠鼻][抠鼻]笑死，我赞同楼长，给楼长视频三连，只是因为支持楼长“生态平衡”的观点罢了,M桑今天没睡醒,2级评论,4,694,2021-09-01 19:55:03
道路施工-向__改道,保密,回复 @tomlamrem :这人之前开了两个号来轮流跟我宣传流浪猫危害生态的论文都是编的，全是恨猫人士的阴谋。就因为我在澳大利亚捕杀野猫视频下面发了一个支持捕杀的评论[藏狐],M桑今天没睡醒,2级评论,6,231,2021-09-01 23:32:54
_识_知_,保密,知道为什么吗？ 我告诉你们，因为大多数人的世界里，就三种物种，人，猫，狗。 所以其它生物都被选择性失明了，它们的生命也就没那么重要了~,,1级评论,6,906,2021-09-01 19:38:20
xxxx_xxx_intel,男,"生物学分类：
界门纲目科属种（X）

人，猫，狗（✓）",_识_知_,2级评论,6,86,2021-09-01 23:59:33
Fairy_starfall,男,毕竟他们世界里猪牛羊鸡鸭鹅肉都是从冷柜里长出来的,_识_知_,2级评论,5,60,2021-09-02 09:55:14
宅宅萝卜,男,我记得有个负责给病重活不了的狗狗安乐死的姐姐被网络暴力到最后一针安乐死给了自己....,,1级评论,6,2332,2021-09-01 17:49:08
雀雀翎翎,女,那这玩意病重了他妈的就是人也没法救啊，骂人家姐姐干啥，我也理解不了,宅宅萝卜,2级评论,6,613,2021-09-01 17:56:57
宅宅萝卜,男,回复 @kiliko耶耶耶耶 :那个姐姐说本来也很抵触但是看了那些狗狗的痛苦样子后也明白了，最后被网络暴力直到新闻看到她给了自己一剂安乐死,宅宅萝卜,2级评论,6,508,2021-09-01 17:58:55
一本正经假学习,女,我们校园里的流浪猫，流浪狗，有一段时间真的是太多了，所以学校开始捕杀，有的学生把这个视频录传到了网上，人们开始骂学校，但说实话，我认为学校做的是对的，学校是站在学生的角度去考虑，说实话学校保卫处的人也喂过那些猫狗，我也喂过那些流浪猫，这本身就是因为学生养猫遗弃造成的，但却要猫去承担，作为学生唯一能做的就是去发布一些收养信息，去参与学生集资，对猫狗绝育。,,1级评论,5,108,2021-09-01 19:22:03
一本正经假学习,女,也幸亏我们那是学校，绝育效果明显，小猫出生，就会被发现，学校里面的猫，算是半个流浪猫，也不会像野猫一样那么野，小猫比较好领养。,一本正经假学习,2级评论,5,12,2021-09-01 19:33:12
寻找星星的小萌新,女,[拥抱][拥抱][拥抱],一本正经假学习,2级评论,6,0,2024-10-30 12:08:30
九浮已酒,保密,如果你爱猫，那你就领养别光喂食，它们吃饱了没事干就会交配，这样就会生出更多的流浪猫,,1级评论,6,1433,2021-09-01 17:26:50
放不下对有,男,回复 @失忆青花 :狗一年两胎还算好的了。猫你知道嘛。母猫只要生了。就可以再怀。就算还在哺乳期，母猫也会怀孕。上一胎小猫刚满月没多久，母猫下一胎就又出来了。这是我老家一养猫的真实情况。一年四季。那只母猫肚子就没小过，不是在生猫，就是在生猫的路上。[辣眼睛],九浮已酒,2级评论,6,193,2021-09-26 22:10:05
嘉然今天吃飞火星,男,回覆 @失忆青花 :永远记住猫没有固定发情期，只要母猫愿意公猫立马可以提枪上阵，而且受孕率非常高,九浮已酒,2级评论,5,113,2021-09-01 17:56:51
lhmdl,保密,我在想一个的问题，如果猫长得不符合大多数人的审美，是不是整治起来就会容易的多,,1级评论,6,505,2022-05-13 08:56:29
bili_92452281935,保密,当然，流浪狗长得差些，结果…,lhmdl,2级评论,5,145,2022-05-13 15:10:11
123SEELE,保密,绝对的，只要眼睛小点，毛少点，绝大部分人都是不怎么喜欢猫狗的。比如说狗中的牛头梗，猫里面的无毛猫，你看有几个人喜欢养。,lhmdl,2级评论,6,230,2022-05-14 13:33:15
0明王星0,男,光怪陆离的魔幻时代，一大票人救助小动物之后去吃野味庆祝一下，然后还在野味饭店前合影留念[tv_呆][tv_笑哭],,1级评论,6,1811,2021-09-01 17:19:26
账号已注销,保密,光怪陆离的魔幻时代，说经过高压锅的狗肉有病毒，但是跟狗狗亲亲抱抱睡觉没有毒，而且狗狗还可以在餐厅舔盘子[doge][doge][doge],0明王星0,2级评论,0,210,2021-09-02 10:21:39
那维莱特别难过啦,保密,就离谱,0明王星0,2级评论,5,21,2021-09-01 18:00:32
御灵苑-黑鳞鸡冠蛇,保密,这期必须三连。城市（包括村镇郊区）的猫依靠人抛弃的垃圾和投喂的食物，可以肆意繁殖到自然情况下小型食肉目动物永远不可能达到的畸形的种群密度，养过猫的都知道猫只要不绝育每三个月就能生一窝。而各大高校和老年人比较多的小区一般都是流浪猫问题的重灾区。顺便热烈庆祝百度贴吧“学术派”猫粉头目，某造谣长戟大兜的营销号在B站炸号了,,1级评论,6,672,2021-09-01 18:25:24
宇宙第一帅批,保密,是的呀，应该多在校区放蜥蜴和蛇，又能杀猫又能吃蚊子，还保护生态。流浪猫全部该死，你们应该把杀死每一只野生的猫为己任，为了生态平衡，多给长辈积德积福。,御灵苑-黑鳞鸡冠蛇,2级评论,5,8,2022-01-19 19:41:59
裂空NH,男,蛇叔你把炸号链接发一下，想去观摩观摩[doge],御灵苑-黑鳞鸡冠蛇,2级评论,6,7,2021-09-10 22:32:55
逆-子,男,护林员不知道这是他们保护区的原生动物挺离谱的了……,,1级评论,6,1227,2021-09-01 18:58:41
爪巴宠虫Reptile,保密,延边州小龙：哇塞，可爱的流浪猫猫咬死国家二级保护动物和我护林员有什么关系呀，我只是录像的[doge],逆-子,2级评论,5,287,2021-09-02 03:00:01
低素质网民G,男,护林员一般不会是专业人士，因为防的是人[藏狐],逆-子,2级评论,6,150,2021-09-13 01:18:59
赤败空,男,21年的视频，至今依然能解决99%的相关问题,,1级评论,6,456,2024-04-02 23:05:54
不说姓名的鬼,保密,都过去那么久了啊,赤败空,2级评论,6,6,2024-04-05 22:53:49
东西伯利亚大猫,保密,刚在一个大up底下留言请勿投喂流浪猫并引用了这个视频，就有人说保护生态就应该别吃肉，出门只靠两条腿等等，经典永不过时[doge]那些人甚至不愿意看完一个视频就开喷了，喷的太可笑,赤败空,2级评论,6,40,2024-10-11 23:54:30
墨岚辞,保密,我的建议是没有读过高中生物课本的人不要观看本视频。毕竟生物书里面也说过了，我们所做的行为最终的目的是为了导向对人类最有益的部分。,,1级评论,5,144,2022-08-30 22:39:35
前第七驻地天使,保密,这是内核，我不记得人教版生物书里有这句话，但我自己悟出来了。我很不舒服，但该当如此。,墨岚辞,2级评论,3,19,2022-09-04 07:03:47
雾气化龙,男,回复 @前第七驻地天使 :人类不为人类谋取利益不是疯了就是傻了,墨岚辞,2级评论,5,5,2024-07-03 01:36:38
格蕾丝梦女号,女,看完UP主的视频决定不再投喂了，而是带回家养!,,1级评论,4,117,2023-07-07 11:55:17
好想要你做我的狗啊,男,支持理智爱猫,格蕾丝梦女号,2级评论,6,10,2023-07-07 16:43:39
非尔凯托斯超度官,男,放下屠刀，立地成佛[OK],格蕾丝梦女号,2级评论,5,3,2023-07-08 16:02:42
好玩的马,男,我们家也有猫，我也很爱猫。但我支持绝育 收养 安乐死三选一，不服来喷，让我体验回复99+[滑稽],,1级评论,5,2443,2021-09-01 19:35:34
鸡肚nider彩花,男,支持安乐死，但是我看见有好几个评论说要么拿榔头敲死，要么开个万猫坑火化[捂脸]，这几个有点血腥，打一针安乐死了不就没事了唉,好玩的马,2级评论,6,242,2021-09-01 19:53:37
好玩的马,男,回复 @来一打面包糠 :安乐死花钱,好玩的马,2级评论,5,183,2021-09-01 19:53:53
黑色哥特时代,保密,我跟大家描述一下流浪猫危害局部环境的真实案例，我曾经加入过消灭附近流浪猫的行动中，具体做法就是把流浪猫逮住之后找有爱心的人领养……[笑哭][笑哭][笑哭]我很喜欢猫咪，自己也养了猫，但是我住的院子曾经来了一窝流浪猫彻底打破了我生活的宁静，事件起因是这一窝流浪小猫咪把我附近院子里在路灯下捕食蚊虫的壁虎给捕杀光了，自从这个小区域壁虎种群局部消失之后，我被蚊子叮咬的事件呈直线增加趋势，而且由于附近没有了小壁虎捕杀鳞翅目害虫直接导致我院子里的花也经常被某些飞蛾幼虫危害，最恐怖的就是衣蛾也渐渐多起来了,,1级评论,6,668,2021-09-01 19:27:43
