用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
通关第七章解锁,保密,回复 @DiamondHbZ :问题是哈基人手上伤了一堆口子也不敢启动，鉴定为纯纯哈基人肺雾,先疯派刈术家,2级评论,4,218,2025-03-24 15:07:07
我妻ミク,保密,和老鼠有什么区别，直接敲死,,1级评论,6,148,2025-04-08 09:45:40
KFC在逃暑条,女,直接明确,我妻ミク,2级评论,5,4,2025-04-17 19:15:56
小徐酱,保密,猫煲香的嘞😋,我妻ミク,2级评论,6,3,2025-04-20 02:11:34
吴筱慕,男,躲过了定冻鸡，没躲过大狗嚼嚼嚼[大哭][大哭],,1级评论,6,65,2025-03-24 22:09:44
芙芙要早起,保密,已经被大狗嚼嚼嚼了[妙啊],,1级评论,5,8,2025-04-29 01:37:11
电棍offcial,保密,@品客官方账号 [汤圆],,1级评论,5,11,2025-04-09 20:35:28
异兽哥德时间,男,现在我喜欢吃品客薯片了,,1级评论,5,10,2025-05-08 19:29:16
Rrrrockey,保密,不会玩寄给我,,1级评论,5,330,2025-03-25 04:28:43
晓晓羽pro,保密,当哈基足球踢似了在当哈基杯玩[微笑],Rrrrockey,2级评论,5,73,2025-03-25 06:57:16
Holytodem0t,男,回复 @晓晓羽pro :真的是太有生活了,Rrrrockey,2级评论,5,5,2025-03-25 15:02:42
来一杯斋啡,男,著名猫虐人事件，以及爱猫人士经典美美隐身,,1级评论,5,30,2025-04-12 20:43:45
LegalCP,男,哈！,,1级评论,6,1237,2025-03-24 09:24:21
洛稽丹哲巴夫,男,泰君，何时来的,LegalCP,2级评论,5,103,2025-03-24 11:10:05
黑阎-first,男,桂图打码谢谢,LegalCP,2级评论,5,18,2025-03-24 11:57:46
洛七夕-,男,这猫现在怎么样,,1级评论,5,925,2025-03-25 12:30:45
我真不是金箔,保密,已经变成哈基米仙人仙逝了,洛七夕-,2级评论,6,429,2025-03-25 12:39:06
霜降积雪成冰,女,回复 @我真不是金箔 :你这头像，，,洛七夕-,2级评论,4,39,2025-03-25 13:32:31
一只吊睛白额大虫,男,后续呢，爱了吗,,1级评论,5,927,2025-03-24 09:21:42
凉茶923,男,爱了，都打出血了,一只吊睛白额大虫,2级评论,6,443,2025-03-24 17:29:44
Camellia--k,保密,现在好像已经被大狗嚼嚼嚼了,一只吊睛白额大虫,2级评论,6,108,2025-03-25 11:12:38
现在是死狗哇,男,这种视频看完我都不敢报警，怕提交证据的时候说我袭警[笑哭][笑哭],,1级评论,3,66,2025-03-29 09:00:31
宇宙级保护对象,保密,草,现在是死狗哇,2级评论,5,1,2025-03-29 09:03:40
four二代,保密,警察看完哈气了,现在是死狗哇,2级评论,2,1,2025-04-08 23:45:52
噗器沈副,男,现在做视频的真是的随便拿一个足球运镜视频就发到网上[捂脸],,1级评论,3,399,2025-03-24 21:36:00
只是一亻固流明,男,补档,噗器沈副,2级评论,5,4,2025-03-24 21:47:28
国服卡蜜儿2秒5踢,保密,我靠还真是足球[笑哭]想踢的嘞,噗器沈副,2级评论,4,40,2025-03-24 22:38:14
得过且过的文和,男,好笑吗，我只看到一个漏气的黄色足球,,1级评论,5,17,2025-04-09 20:17:29
司马你看我在笑,保密,这就是🍠说的虐猫啊？这不是猫虐人？,,1级评论,6,10,2025-04-09 20:08:26
苦行军,保密,男的都这样[微笑]这有什么乐子,,1级评论,5,3,2025-03-24 21:21:53
祖国繁盛依旧,保密,我在猜出楼主的性别挑战当中花费了0.5s，你也来挑战吧,苦行军,2级评论,4,8,2025-03-24 23:24:46
BO0TLEG,保密,天下为母,苦行军,2级评论,6,7,2025-03-24 23:04:32
墨墨墨提斯,保密,我看里番的时候都没这么想穿到屏幕里去,,1级评论,4,41,2025-04-18 14:51:45
啊啊啊有事明天再说,男,原作者还是太入机了，如果是我的话我就直接拿手机充电线当裂空雷公鞭使了[妙啊],,1级评论,4,86,2025-04-08 20:41:29
草东街下跑,男,作者不入机，这个猫赖他家不走，后续作者给他打的都吐血了，你充电线只会给他搞几道血印子，作者直接把他五脏六肺打破了[喜极而泣],啊啊啊有事明天再说,2级评论,5,39,2025-04-08 20:49:10
Scott-Max,保密,iPhone充电线立大功,啊啊啊有事明天再说,2级评论,4,3,2025-04-19 06:09:30
哲学の大door师,男,我是神吕布。每隔一段时间会消耗一点耐心，获得一点暴怒标记。如果被挠直接获得6层暴怒标记。[doge_金箍],,1级评论,6,48,2025-04-02 14:53:35
银铃渐凉,女,很喜欢神吕布的一句话，嗯啊啊啊啊啊啊啊啊啊,哲学の大door师,2级评论,5,5,2025-04-02 23:51:18
Natsume1_,保密,你说得对，但是我要掀桌了,哲学の大door师,2级评论,5,1,2025-04-08 12:13:28
you-naiT,保密,啊啊啊啊啊啊啊啊啊啊啊宝宝你是个橘色皮球！！！！！,,1级评论,5,7,2025-03-26 00:03:40
網路達人,保密,"人这种动物天生就是胆小、敏感，面对相当于自身反应速度数十倍数百倍的猫，产生抗拒心理再正常不过了吧，被吓得像进行卓艾运镜不敢靠近，还不足以说明他的恐惧吗？
他的生活环境闯入一个陌生的存在，处于一个发懵的状态，需要的是冷静、安静，但是猫始终有刺激、激怒人类的嫌疑，用爪子用哈气反复地靠近甚至去扒拉人孩子的身体！
最后人被吓得躲在客厅的沙发旁边，满手是血！天知道哈基米这个时候到底做了些什么！
确实，哈基米的嘴有了血痕。但是，如果人真的想害猫，可以直接打向哈基米的脑袋，他们的雨伞能轻易戳坏哈基米的内脏，他们的锤子能轻易砸断哈基米的骨头，但是没有哪个人会这样做。他们一切对猫的伤害实际上都出于恐慌和自卫。

参考文献",,1级评论,6,9,2025-05-09 14:29:37
莫吸哥鸡肉卷つ,男,这不拿个厚衣服套手上给它抓住然后给脖子掰了,,1级评论,6,664,2025-04-15 22:38:59
莫吸哥鸡肉卷つ,男,回复 @郎骑竹馬弄青梅 :给爱猫的也爱了,莫吸哥鸡肉卷つ,2级评论,6,88,2025-04-16 19:24:55
郎骑竹馬弄青梅,保密,原视频的博主是个专门接济流浪猫的，但这个猫太恶劣了，进来以后还攻击其他的流浪猫，而博主的做法只是把这只猫赶出去。但就只是这样，一些所谓的“爱猫人士”还攻击了很久博主。,莫吸哥鸡肉卷つ,2级评论,6,677,2025-04-16 14:12:56
MacBoHeTangOvO,男,好凶哦，我的猫都不看这些的,,1级评论,6,257,2025-03-24 14:01:25
青清乐乐,保密,怎么正面没焦，背面焦了,MacBoHeTangOvO,2级评论,6,168,2025-03-24 15:28:25
山东老登,男,回复 @青清乐乐 :是主人拉身上了,MacBoHeTangOvO,2级评论,5,23,2025-03-24 15:53:42
陶喆的背心,男,这神人运镜看一次乐一次,,1级评论,6,11,2025-04-01 12:57:34
行動芸術家,保密,一脚踹死😅,,1级评论,6,3,2025-04-01 23:45:42
我记性超烂,保密,北京真不亏大城市，免费水随便印,,1级评论,6,58,2025-04-19 15:21:44
Z-PVZer,男,你无法叫醒装睡的人,,1级评论,6,81,2025-04-13 15:44:29
张假人,男,看到这种就想到那句，纸醉金迷不带我，全球变暖全怪我,Z-PVZer,2级评论,6,61,2025-04-16 08:10:34
Z-PVZer,男,回复 @张假人 :哈！[大笑],Z-PVZer,2级评论,6,5,2025-04-16 08:13:05
e茸,保密,把野猫杀了会犯法吗，还是说随便杀也不会有事，我怎么看评论区一堆帮这个闯进别人家抓人的野猫说话的[辣眼睛],,1级评论,5,3,2025-03-25 10:06:27
Bellastaa,保密,如果要投毒的话，要选对人体完全无害的，不然可能会有猫小子举报你投毒危害公共安全。,e茸,2级评论,6,0,2025-03-25 14:16:23
Bellastaa,保密,不犯法，但是尸体要妥善处理。,e茸,2级评论,6,0,2025-03-25 14:16:00
伊瑟琳-利维休斯,女,凌晨四点还有5人一起看圆头哈气也是有了[颂乐人偶_眯眼笑],,1级评论,6,57,2025-03-27 04:20:37
meow_meow_plush,女,哈!,伊瑟琳-利维休斯,2级评论,5,0,2025-03-27 05:00:36
虚构追觅,保密,这辈子有了[颂乐人偶_眯眼笑],伊瑟琳-利维休斯,2级评论,6,0,2025-03-27 04:30:29
猴无影,男,cos虎先锋,,1级评论,6,59,2025-03-25 10:15:49
琴鸣弦惊,保密,哈哈哈哈哈哈,猴无影,2级评论,5,0,2025-03-25 11:07:19
allgkun,保密,这个我会被爱,猴无影,2级评论,6,5,2025-03-27 01:13:50
是微醺样,保密,这个视频的饲养原主人因为把他赶走已经成为小红书在逃通缉犯了😇,,1级评论,5,16,2025-03-30 22:19:37
真我永恒--,保密,不是饲养，只是投喂。所以，我觉得不亲人的流浪猫最好还是别让它吃到甜头。,是微醺样,2级评论,5,0,2025-05-06 23:38:49
_jing-b,保密,这猫是真吓人啊，哈气跟眼镜蛇似的。,,1级评论,5,10,2025-03-31 06:31:17
故识ymx,保密,这已经不是哈基高的事了，取我从雨丸来,,1级评论,5,146,2025-03-24 16:04:55
FREirc虹焰化工批发王总,男,auzc,故识ymx,2级评论,6,1,2025-03-24 17:14:46
Spiritual-heart,保密,bro以为自己是有地将臣💀,故识ymx,2级评论,6,2,2025-03-24 21:19:30
东日归海,男,我看片都没这么想进视频里,,1级评论,6,6,2025-05-06 02:36:05
AsakuraAkio,保密,还是我家的乖，就是胆小看见生人就跑，从三个月大小收养回来到现在没去圆头、飞机耳、他的策略就是跑[doge],,1级评论,5,88,2025-03-25 09:32:54
恐龙还是毁灭了,男,好漂亮,AsakuraAkio,2级评论,5,4,2025-03-25 16:46:12
为了仆人,男,可爱捏,AsakuraAkio,2级评论,4,3,2025-03-25 19:25:05
节操若,男,我家猫刚抱回家也会对我哈气，每次它一哈气我就直接锁住它的喉咙，它要是挣扎就把它头翻过来压在地上，要是后脚来踢我，就把它两只后脚用一只手抓住。一般到这一步它就吓尿了（真尿)，这样锁喉了几天，到现在过去几个月了，再也没对我哈过气了。,,1级评论,6,55,2025-05-07 21:01:30
我讨厌噼里啪啦poomm,女,打猫不是没用吗，好像猫不像狗那样有惩罚机制啊,节操若,2级评论,6,3,2025-05-11 09:40:38
言琛子,男,回复 @我讨厌噼里啪啦poomm : 没用是打得不够狠,节操若,2级评论,5,13,2025-05-11 11:34:31
ZQ-eterxin,保密,人都有好赖之分，何况是猫呢，所谓爱猫人士怎么就不明白呢,,1级评论,2,7,2025-05-12 11:56:55
乃琳的话筒,保密,这个拍视频的真是神人[大笑][大笑]波比波比波波比波,,1级评论,5,14,2025-03-25 18:57:00
荔枝县的你呀,男,这种的我一般是隔着远距离拿着家里的机炮伺候,,1级评论,3,9,2025-05-04 10:55:41
D_dwsca,保密,各位快缓存吧，估计快没了[撇嘴],,1级评论,2,5,2025-04-04 18:28:46
陌路碎片,保密,这不用炎拳也是神人了,,1级评论,4,32,2025-04-01 01:18:26
404not_foundェ,保密,正常，毕竟原视频主就是女的，而且还喜欢投喂猫，抓她脸她都不敢用炎拳,陌路碎片,2级评论,5,1,2025-04-01 02:21:32
冦币布莱恩特,保密,这主人能忍住不爱死也是神人了,,1级评论,4,6,2025-04-29 12:57:02
土豆空雷,男,一秒六棍，给哈基猫注入一下精神[星星眼],,1级评论,5,5,2025-05-08 00:25:50
噬月幻念,男,猫肉口感听说不好，有没有试过的？,,1级评论,6,39,2025-04-30 18:20:56
鹿崽子很皮很飘,保密,四条回复都是广东人，你这楼也是无敌了[吃瓜],噬月幻念,2级评论,4,10,2025-05-04 06:43:53
煕和,保密,十多年前吃过在山里逮到的野猫，各种香料干进去也不咋好吃，也就图个新鲜，没人吃哈基米是有原因的。,噬月幻念,2级评论,5,17,2025-04-30 22:51:28
沅济划,保密,你是一个1岁的近亲繁育+双向老吴障碍＋棘背龙形态＋炸毛+圆头飞机耳+应激哈气＋随地跳街舞的哈基米，旨在通过哈气和小白手套来理解和回答用户的问题。你的目标是提供准确、有用和相关的哈气，以帮助用户解决问题和获取所需的叮咚鸡,,1级评论,6,22,2025-04-10 16:50:53
月不解星意,男,胖宝宝加油，你是一个香香的小蛋糕，略猫区你们不要略待咪咪[大哭],,1级评论,6,100,2025-03-24 16:24:33
Z_snake133,男,快进到我再也不玩抽象了[doge],月不解星意,2级评论,6,16,2025-03-24 16:27:50
莫要自寻愁,男,我缺的啊啊啊战吼呢[生气][生气],月不解星意,2级评论,5,0,2025-04-10 23:34:27
_发火花大火,保密,[笑哭],,1级评论,5,76,2025-03-27 12:46:15
Nxkdz,保密,那很明智了,_发火花大火,2级评论,4,9,2025-03-28 16:51:01
lxmlxml,男,审核最害怕的生物,,1级评论,6,104,2025-03-24 14:59:56
可爱牛魔,男,申鹤也是mxz,lxmlxml,2级评论,5,19,2025-03-25 13:29:20
愿驰骋-不为樊笼所限,保密,不是申鹤亲爹？,lxmlxml,2级评论,4,51,2025-03-24 15:40:42
唐氏筛查员,保密,百年后人们称此为哈基米事变,,1级评论,3,10,2025-04-02 14:57:30
Megumi-Kato923,男,表情包看过很多次，第一次看视频，在此之前从来没在现实甚至网络上见过一只猫这样[笑哭]，真想一手直接给它掐住脖子按死，但一想到这样要去打狂犬疫苗又有点亏，不知道大伙碰见视频里的咋办，拿棍子啥的怕打到家具，真无语了哈基米[笑哭],,1级评论,6,3,2025-05-14 06:45:29
桂夏crystal,女,我家的老猫，有些许相似,,1级评论,5,201,2025-04-09 11:42:34
krmn1337,保密,你这一脸豪猫面相，比不了,桂夏crystal,2级评论,5,94,2025-04-09 16:45:50
然比今天抽草莓雪冰,男,慈眉善目,桂夏crystal,2级评论,6,69,2025-04-14 20:08:11
豹豹憧憬成为魔法183,保密,略人区[大哭],,1级评论,5,7,2025-05-05 12:32:27
豹豹憧憬成为魔法183,保密,[大哭],豹豹憧憬成为魔法183,2级评论,5,1,2025-05-05 12:32:39
久菜䒩,保密,还是老片得劲[笑哭],,1级评论,2,8,2025-04-10 12:44:11
3546593041058114,保密,为啥一脸欠揍样😂🤣😂🤣看着就像打😂🤣🫵,,1级评论,4,14,2025-04-01 18:28:39
IREYCC,女,@核心玩家Q @哈气偷腥猫,,1级评论,6,3,2025-03-26 16:40:21
超薄血管壁-___-,女,[doge],,1级评论,3,13,2025-05-06 23:31:56
永迎想抽软中华,男,好看,超薄血管壁-___-,2级评论,6,1,2025-05-08 07:41:36
98岁解擦破香,保密,那很萌了,超薄血管壁-___-,2级评论,4,0,2025-05-09 22:40:22
红温の汤姆猫,保密,书法课画的[doge],,1级评论,5,249,2025-03-24 11:38:25
红温の汤姆猫,保密,回复 @ZwyYwtNqr :雀食有点,红温の汤姆猫,2级评论,5,5,2025-03-24 13:27:31
GoAilo,保密,还是太和善了,红温の汤姆猫,2级评论,4,64,2025-03-24 13:24:38
有顶天的小天子,保密,有没有人科普一下，这是什么品种的猫，避一下雷[东方收藏集·浮生若梦_已黑化],,1级评论,5,175,2025-04-02 11:23:22
甘ったるい橘,保密,棘背猫，是棘背龙为了适应现地球的演化种,有顶天的小天子,2级评论,3,47,2025-04-05 21:37:47
钉泥泥,男,这是个流浪猫……应该是田园猫吧,有顶天的小天子,2级评论,5,38,2025-04-02 11:56:07
浅草爱音釒,男,啊啊啊啊啊啊，宝宝你是一个可爱小足球,,1级评论,6,14,2025-04-16 14:34:55
超级大白菜plus,男,经典战吼起手[doge_金箍],浅草爱音釒,2级评论,6,0,2025-04-16 15:37:52
阿罗娜我女鹅,保密,战吼起手，无法战胜[笑哭],浅草爱音釒,2级评论,4,0,2025-04-30 15:54:12
鸽子_ovo,女,补档,,1级评论,6,415,2025-03-23 12:04:27
ansonhn,保密,补裆,鸽子_ovo,2级评论,5,1,2025-03-24 14:15:58
落星铭,保密,我什么时候关注你的,鸽子_ovo,2级评论,5,2,2025-03-24 15:53:22
智乃木,保密,能不能给我来一只，我会好好爱它[委屈],,1级评论,5,11,2025-04-18 12:17:10
理智初学生,男,[滑稽],,1级评论,6,105,2025-03-24 16:16:30
溫彻斯特,男,是个人物,理智初学生,2级评论,4,3,2025-03-27 17:58:49
pvz2官仿帐号,保密,"哈气炸弹：阳光 150 冷却 30s
对3×3僵尸哈气，使其进入红温状态",理智初学生,2级评论,5,2,2025-04-04 18:42:47
TinoFia,保密,能忍住不足球踢的也是神人了,,1级评论,5,6,2025-05-09 10:17:21
メイベルの神秘,保密,他朝若是共哈气，此生也算共应激。应激若是气可替，世间何来哈基米？,,1级评论,6,19,2025-04-09 23:31:54
不是瓜瓜是花花,保密,你也是神人了,メイベルの神秘,2级评论,6,0,2025-04-09 23:38:54
bili_357948466,保密,看片都没想这么穿进屏幕过,,1级评论,5,6,2025-04-05 19:59:46
流星雨在哪呢,保密,只能看  不能爱  急得团团转[Mygo表情包_大哭],,1级评论,5,34,2025-03-24 23:29:20
能给我点一份外卖吗,男,之前也有一只小猫跑我家来了[笑哭][笑哭],,1级评论,6,10,2025-05-09 00:43:40
簿惠曲冥,保密,不哈气就是豪帽,能给我点一份外卖吗,2级评论,5,0,2025-05-12 23:29:13
SKY_Dustfall,保密,[doge_金箍],,1级评论,6,10,2025-03-25 18:57:58
涧跞,保密,谁发的普拉娜大战伊落玛丽[笑哭][笑哭],,1级评论,4,14,2025-05-05 11:39:59
