用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
就是这个轻松加愉快的节奏,男,我家小区里也有只特亲人的流浪猫，有一天我看到一个小孩儿拿起一块石头扔过去砸它，我直接给那逼孩子一顿骂，现在的家长也不知道怎么教育的,,1级评论,6,7,2021-10-26 18:10:08
年糕兽进发,保密,我以前还见过洗白这种人的，说起码不会害人只是发泄在小动物身上，然后给你套动保帽子[再见]说实话这种心理很可怕，懦弱的家伙害起人和动物是绝对不手软的,,1级评论,6,7,2021-10-27 14:09:48
真宇宙幻影,保密,万一顾客给他个差评，恐怕就危险了。。。,年糕兽进发,2级评论,6,0,2021-10-27 14:31:35
清蒸茄子拌辣酱,保密,这种原视频发出来真的好嘛？起到的警示作用不多，反而会带坏一大批人！,,1级评论,6,7,2021-10-26 20:02:20
vinrande丶笨羊,男,如果一个人会因为看了这个视频就变坏，那么他的骨子里就是坏的，就算看不到这个视频，其他的视频也是一样的,清蒸茄子拌辣酱,2级评论,6,8,2021-10-26 20:43:14
心梦无痕-CN,保密,我不反对吃猫吃狗，但是反对虐待动物。,,1级评论,5,7,2021-10-26 18:28:41
不吉-波普不笑,保密,B站的评论区是挺正常的，三观很正。今天早上在其他短视频软件看过这个视频，热评那几个的意思居然说是猫抓了快递员所以他才把猫打死的，还说是个人莫名其妙被猫抓了都会生气，发泄发泄很正常（这发泄的样子哪里正常了？）我寻思他不去逗猫猫会抓他吗？就算被抓了正常人也不会直接杀生，生气了顶多轻轻拍打几下猫的头，这种抓起来直接摔死甚至评论区还有人帮忙洗的人，恕我直言我甚至无法想象他们心里在想什么。,,1级评论,6,153,2021-10-26 19:27:51
阿星睡不着0124,女,总有人挑起是非争端，非要扯因果关系,不吉-波普不笑,2级评论,5,7,2021-10-26 19:28:49
犬森いぬもり,保密,从这里可以看出来，这种行为的出现很可能只是当今社会扭曲价值观的冰山一角,不吉-波普不笑,2级评论,6,3,2021-10-26 23:25:36
Alice丶Rin,男,有一种观点说流浪猫影响了生态，这是可能是真的，因为我没有看过相关的研究报告，所以不确定，但就算是真的破坏了生态，那也不能去虐杀，本来部分流浪猫的出现就是因为家猫被弃养，说到底还是人的问题，如果因为流浪猫破坏生态就采用虐杀的方式来平衡的话，就应该把人类这个最大的生态破坏者消灭了，如果真这样的话，我希望那些虐杀流浪猫的人能先死,,1级评论,6,7,2021-10-26 20:02:23
性行淑均kid,男,生存是第一准则。你的“人类毁灭人类”的论点不成立。,Alice丶Rin,2级评论,6,2,2021-10-26 20:04:01
废铁欣,男,虐猫和野猫破坏生态是两码事，他虐猫是他道德上有问题，我们应该批判。但野猫破坏生态平衡，那就是另一码事，我们就应该治理。两者不耽误。,Alice丶Rin,2级评论,6,1,2021-10-27 04:54:14
普拉拉OA,男,[藏狐]如果猫真的挠了他，那他根本不可能有抓住猫的机会……猫明显的没有提防他...被他摸完还走在他附近。另外，如果他真的被挠了很大一个口子，那么他把猫打死我觉得是无可厚非的，畜生罢了，只不过多被当作宠物养而比其他畜生的生命要宝贵些。被老鼠咬了打死老鼠不会有人说不吧？这种被猫抓了，随便打个疫苗和蛋白就得一两千，猫主人也很可能直接耍赖不支付医疗费...这种事见的也不少了，要么不敢漏头，要么就是扯皮。养猫的哪会把自家的猫随便放出家门去，这猫的主人也是不负责任。我家猫我把门打开它都不敢出去，有一两次它在阳台（平房）捉鸟失足摔了下去，它也不敢乱跑，就在门口的草丛里躲着等我回家。,,1级评论,6,8,2021-11-13 04:24:22
普拉拉OA,男,这人大概率就是虐猫,普拉拉OA,2级评论,6,1,2021-11-13 04:24:56
Autism270,女,还有好多厨神替他洗呢[呲牙],普拉拉OA,2级评论,6,1,2024-06-14 19:53:09
矮杉是鬼兵队总督,女,跟这种变态共情，你基本也是变态了，真tmex,,1级评论,6,7,2021-11-18 12:43:54
矮杉是鬼兵队总督,女,回复 @穷哥们亚瑟 :？最起码的人性都没有你跟我谈什么立场,矮杉是鬼兵队总督,2级评论,6,3,2021-12-30 18:56:37
苦难永远是苦难,保密,是赛博生命体还是说评论区真的有这么多变态啊[辣眼睛],矮杉是鬼兵队总督,2级评论,4,1,2023-12-30 11:40:19
硬币君丶,男,你要说被猫抓了一下，过激反应之下顺势踢了一脚都能理解，哪怕这一脚踢死了都没问题，但是轮起来狂摔，完事了还不忘补刀。。。这种反应能一定程度上提现这个人的思想和性格，可能一个刺激就做出极端的事[呆]，说实话这种人真得注意点，外卖员这种经常出现在单身女子住处的地方的职业，真的不适合它来做，太吓人了！,,1级评论,6,7,2021-11-21 18:52:09
小李不挂科,男,正解，法律不够完善，这种人渣会钻空子，危害社会,硬币君丶,2级评论,6,0,2023-12-14 15:25:53
ipvd,保密,不喜欢哪怕是一脚踢走也好过虐杀,,1级评论,6,6,2021-10-29 20:24:39
最爱逗狗玩,保密,就应该把这种虐待动物为乐的“人”送进豫章书院或者扔给杨永信电疗。治疗它个十年二十年的，还有那种帮着洗的也送进去。（当然杨永信和吴军豹也不是什么好东西，把它俩也送进去治疗一下算了）,,1级评论,6,6,2021-10-26 22:05:00
幻影的虚空一彬,保密,不敢看，单单看标题都不舒服了。[热词系列_锤][热词系列_锤][热词系列_锤],,1级评论,6,6,2021-10-26 18:33:06
京京菌,男,不懂就问，为什么他可以被开除？,,1级评论,6,6,2021-10-26 18:13:50
阿海Alter,男,有这方面的研究，虐待动物的人心理方面有问题，这种人不出事还好，万一出事不是给公司造成更大的损失，另一方面，这种人继续留着，肯定有舆论影响，对公司造成负面影响，开了才是正常情况,京京菌,2级评论,6,8,2021-10-26 18:22:39
奕北北北北,男,不懂就问，你要是个老板敢用这种指不定哪天把你摔地上的心理变态？,京京菌,2级评论,6,8,2021-10-26 18:17:42
猪猪子丷,男,虽然我不怎么喜欢猫，但这人太恶心了，欺软怕硬？,,1级评论,6,6,2021-10-26 18:05:31
白桃乌龙味帅小伙,保密,我觉得平台不应该直接开除，至少要给他先做心理引导啊！！！不然，这种泄愤又通过被开除、没有生活来源、受到社会指责会引起更大的报复社会心理！！！可能下次受害的就不是猫了，而是报复社会捅向陌生人了～,,1级评论,5,6,2021-10-27 09:58:13
Autism270,女,确实有道理，你说的是我见过比较客观的，但是评论区一大堆人替他洗白说他没问题的 我不好说 是什么成分[吃瓜],白桃乌龙味帅小伙,2级评论,6,0,2024-06-14 20:00:55
屠然睡个够,男,尊重生命，不喜欢可以不理睬[OK],,1级评论,6,6,2021-10-26 21:31:20
憨味米,男,求求曝光这东西[阴险],,1级评论,6,6,2021-10-26 18:35:00
爱与逻辑组成的一团,保密,它不是个东西,憨味米,2级评论,5,0,2021-10-28 18:24:40
泫水町,男,【合肥1岁男童陪母亲买蛋糕被陌生女子抱走，1小时后在附近小区坠亡-哔哩哔哩】https://b23.tv/PzWgatC,,1级评论,6,8,2021-12-03 11:58:59
账号已注销,保密,没了,泫水町,2级评论,0,0,2022-01-10 17:59:13
小金要过万重山,男,之前好像看到有人说过，如果在野外看到猫咪，别给东西吃，并且可以的话大声吓唬它，这样他就会对人敬而远之，而且通常那些猫可以活的更久，你的善良最后可能会害了它，它需要知道不是所有人都是好的。,,1级评论,6,6,2021-11-11 18:44:29
天之珠玉,保密,那些说立法的快醒醒，中国早就有野生动物保护法，你就直接说把流浪猫列为国家一级保护动物就行了,,1级评论,5,16,2021-12-27 13:34:36
松果汪汪,保密,反虐待不也是变相抑制反社会人格？生命是平等的,天之珠玉,2级评论,5,1,2022-05-07 12:19:05
一大口菠菜,保密,虽然有人建议立法，但是这东西真的不太可能。住农村，养了两个狗一个猫，一缸热带鱼，换水过多硝化系统崩溃鱼死了一两个活着快不活了的话就会给猫吃掉（判断不了死因是氨中毒还是肠炎必须捞出，避免交叉感染，这怎么判断是不是虐杀鱼，我的猫四个月时出去溜达被摩托压断了大腿，吐血拉血惨叫各种可怜，摩托司机肇事逃逸，抢救之后还好小命救回来了就落个残疾，立法的话这算谁违法，摩托司机虐杀还是我在虐杀？动物不能和人放在一个天平上，我这猫在我的饲养下残了死了，我是不是得进去？那整天把猫拴起来关起来，是不是虐待，猫咪是我捡来的，跟狗一起吃的狗粮偶尔加餐吃长大，我喜欢就捡回家养了，也不会抛弃，残了也养着，一样照顾，现在脚不太正常没别的问题也肥嘟嘟的，狗也被偷过，别人偷去拴起来好吃好喝伺候，我发寻狗启示最后找到了和那一家大吵一架，这东西怎么立法，只有道德约束,,1级评论,5,6,2021-10-29 14:22:25
咸鳕鱼与碎冰机,男,虐待动物的往往心理都有一定的问题，今后比起正常人来说更容易对社会产生危害性，建议对这类人群出台相关法律条规，严以惩戒，防止之类的事件再度发生。唉。,,1级评论,6,101,2021-10-26 18:08:05
想写故事的武侠小利,保密,请各位记住，虐杀动物的人基本是变态，而杀人犯都有过虐待动物的行为。如果此人虐杀如此生命，这就说明，下一步，是杀人。虐杀动物通常都是杀人犯的心理准备。,,1级评论,6,5,2021-10-27 17:19:19
母猪惨叫是为何,保密,看的我心直抽抽，几度闭上眼睛不敢直视。我的猫正安详的蹲在我大腿上，温热感源源不断的向我传来，但我却油然恐惧起来。,,1级评论,6,5,2021-10-26 19:11:16
Jinnigg,保密,还是一只很亲人的小猫咪，太可怜了啊啊啊,,1级评论,6,292,2021-10-26 18:09:04
废铁欣,男,虐猫不对，但还是不建议对野猫进行投喂和挑逗，喜欢可以抱回家。,Jinnigg,2级评论,6,37,2021-10-27 04:35:21
小花我不是人,女,看，这是央视发的。国家虽然没颁布法令，但也没说让你虐待动物。曾经在告示牌上看过，不要虐待动物。国家虽然嘴上没说，不代表支持你那么做[藏狐]！不要把虐待动物说的理直气壮！不要把伤害动物说的理直气壮！[藏狐],,1级评论,5,5,2021-10-27 06:56:37
人海阔-无日不风波,保密,小猫胖胖的，估计没少被喂，所以比较亲人，哎太可怜了,,1级评论,6,722,2021-10-26 19:19:59
ackello,保密,在一群讨论要不要立法和批判那个人的评论里找到了一条可怜猫的真不容易,人海阔-无日不风波,2级评论,6,78,2021-10-26 20:21:36
ベ神的爱慕,男,我已经偷走了一直流浪猫拿去养,人海阔-无日不风波,2级评论,6,3,2024-05-21 21:56:39
sp苟或,男,阿伟，又在评论区里找魔怔人啊[doge]歇歇吧,,1级评论,6,7,2021-10-27 21:49:08
uni_红茶老师是我神仙,保密,好家伙，从这条评论往下翻翻翻出不少[辣眼睛],sp苟或,2级评论,6,0,2021-10-28 23:58:48
uni_红茶老师是我神仙,保密,谢谢你，吴坤战[doge],sp苟或,2级评论,6,0,2021-10-28 23:56:39
我有大宝猪,保密,心情不好的时候摸摸毛茸茸的小动物真的瞬间开心，我不明白他这种做法，我也不理解，毛茸茸是我跟险恶人心打交道后的唯一的慰藉，我无话可说，只能希望他死了进地狱的话能够每天都体验一遍这个猫猫拜他所赐的遭遇,,1级评论,6,4,2021-11-04 01:11:31
茗鸦SAurora,女,我靠，看得我心脏骤停，多阴暗的生物才会对阳光下的生灵施暴,,1级评论,5,4,2021-11-09 12:45:32
新纪游民,保密,回复 @达瓦里烯 :真的中二，多读点书孩子。,茗鸦SAurora,2级评论,6,1,2021-11-12 11:10:38
达瓦里烯,男,人类本来就是食物链的顶端掠食者。,茗鸦SAurora,2级评论,6,0,2021-11-10 12:06:33
IcyClover,男,希望这人被放在搅拌机里搅上个一两百圈的,,1级评论,4,7,2021-11-27 16:41:26
他王非我,保密,有吧猫放进搅拌机的,IcyClover,2级评论,5,2,2022-04-11 03:21:54
栖迟彡,女,之前看过一篇文章说不少杀人犯犯案之前都有虐待动物的喜好，这种人就是心理有问题了,,1级评论,6,5,2021-11-14 00:58:13
没穿衣服的维克,男,如果是讨厌猫，见到猫直接驱赶什么的倒也不至于如此。可视频中此人是先示好抚摸猫咪，再下狠手，有一定的城府，这样的人去送外卖，前一秒“欢迎用餐”，下一秒就可能暴起伤人，细思极恐。,,1级评论,6,5,2021-11-10 10:37:31
波尔布特大元帅,保密,"希望这个人能得到心理救助，因为他的精神状态已经有些异于常人。
虐杀动物，体现出这个人的精神压力较大需要发泄，而仅存的良知使得他没有攻击同类，所以比起一味的攻击，甚至要求死刑来说，我觉得他更需要心理的救助。",,1级评论,6,5,2021-11-03 21:00:57
崩坏因缘情灵,女,为什么我遇不到这么亲人可爱的小猫，却让这种人渣祸害了,,1级评论,5,5,2021-10-31 13:04:20
